TDate,TTime,ETFID,NAVBid1,NAVAsk1,NAVTrade,MktBid1,MktAsk1,MktTrade,VolumeBid1,VolumeAsk1,VolumeTrade
2023-02-22,09:10:12.977000,00878,16.8943,16.9281,16.9064,16.97,16.98,16.98,2242,1789,108
2023-02-22,09:10:17.993000,00632R,5.4261,5.4269,5.4267,5.42,5.43,5.43,27433,4528,343
2023-02-22,09:10:17.993000,00878,16.8936,16.9281,16.9075,16.97,16.98,16.98,2278,1885,212
2023-02-22,09:10:23.010000,00632R,5.4261,5.4269,5.4263,5.42,5.43,5.43,27453,3963,176
2023-02-22,09:10:23.010000,00878,16.8928,16.927,16.9053,16.97,16.98,16.98,2321,1391,195
2023-02-22,09:10:28.027000,00632R,5.4258,5.4265,5.4262,5.42,5.43,5.43,27458,4273,24
2023-02-22,09:10:28.027000,00878,16.8928,16.9286,16.9083,16.97,16.98,16.98,2448,845,53
2023-02-22,09:10:33.040000,00632R,5.4252,5.426,5.4256,5.42,5.43,5.43,26250,4046,286
2023-02-22,09:10:33.040000,00878,16.8952,16.9306,16.9115,16.97,16.98,16.98,2533,1204,137
2023-02-22,09:10:38.057000,00632R,5.4249,5.4254,5.4249,5.42,5.43,5.43,26254,3601,476
2023-02-22,09:10:38.057000,00878,16.8953,16.9306,16.9131,16.97,16.98,16.98,2555,1520,116
2023-02-22,09:10:43.057000,00632R,5.4241,5.4248,5.4243,5.42,5.43,5.43,26265,8780,15
2023-02-22,09:10:43.057000,00878,16.8957,16.9307,16.9122,16.97,16.98,16.98,2605,1910,112
2023-02-22,09:10:48.057000,00632R,5.4234,5.4239,5.4236,5.42,5.43,5.43,25901,8919,30
2023-02-22,09:10:48.057000,00878,16.8937,16.929,16.9131,16.97,16.98,16.98,2742,1973,86
2023-02-22,09:10:53.070000,00632R,5.4223,5.423,5.4224,5.42,5.43,5.43,25940,9805,30
2023-02-22,09:10:53.070000,00878,16.8971,16.9316,16.9142,16.97,16.98,16.98,2796,1790,66
2023-02-22,09:10:58.070000,00632R,5.4223,5.423,5.4227,5.42,5.43,5.43,25971,10634,20
2023-02-22,09:10:58.070000,00878,16.8975,16.9324,16.9178,16.97,16.98,16.98,2828,1714,114
2023-02-22,09:11:03.070000,00632R,5.4217,5.4225,5.4223,5.42,5.43,5.42,25965,10644,4
2023-02-22,09:11:03.070000,00878,16.8982,16.934,16.9198,16.97,16.98,16.98,2920,1232,82
2023-02-22,09:11:08.070000,00632R,5.421,5.4219,5.4213,5.42,5.43,5.43,21494,11063,50
2023-02-22,09:11:08.070000,00878,16.9008,16.9349,16.9178,16.97,16.98,16.98,2957,1211,27
2023-02-22,09:11:13.087000,00632R,5.4213,5.4219,5.422,5.42,5.43,5.43,22055,11196,116
2023-02-22,09:11:13.087000,00878,16.9008,16.9327,16.9191,16.97,16.98,16.98,2969,1684,118
2023-02-22,09:11:18.087000,00632R,5.421,5.4219,5.4213,5.42,5.43,5.43,19346,11164,120
2023-02-22,09:11:18.087000,00878,16.9008,16.9335,16.9166,16.97,16.98,16.98,3028,1566,124
2023-02-22,09:11:23.103000,00632R,5.4199,5.4204,5.4201,5.42,5.43,5.42,17365,19700,122
2023-02-22,09:11:23.103000,00878,16.9009,16.9336,16.916,16.97,16.98,16.98,3118,1743,46
2023-02-22,09:11:28.117000,00632R,5.4205,5.4212,5.421,5.42,5.43,5.42,17255,19540,270
2023-02-22,09:11:28.117000,00878,16.9024,16.9351,16.9176,16.97,16.98,16.98,3306,1478,135
2023-02-22,09:11:33.117000,00632R,5.4208,5.4215,5.421,5.42,5.43,5.42,17226,17574,2234
2023-02-22,09:11:33.117000,00878,16.9023,16.9358,16.9204,16.97,16.98,16.98,3369,1405,73
2023-02-22,09:11:38.117000,00632R,5.4205,5.4212,5.4207,5.42,5.43,5.42,17312,17611,20
2023-02-22,09:11:38.117000,00878,16.9023,16.9358,16.9256,16.97,16.98,16.98,3421,1060,146
2023-02-22,09:11:43.133000,00632R,5.4205,5.4215,5.4207,5.42,5.43,5.42,16455,17628,27
2023-02-22,09:11:43.133000,00878,16.902,16.9351,16.9242,16.97,16.98,16.98,3502,1441,124
2023-02-22,09:11:48.133000,00632R,5.4208,5.4215,5.4213,5.42,5.43,5.42,17215,18121,12
2023-02-22,09:11:48.133000,00878,16.902,16.9351,16.9254,16.97,16.98,16.98,3577,1325,116
2023-02-22,09:11:53.150000,00632R,5.4202,5.4212,5.4207,5.42,5.43,5.43,17287,17626,1018
2023-02-22,09:11:53.150000,00878,16.902,16.9345,16.9262,16.97,16.98,16.98,3602,1237,123
2023-02-22,09:11:58.167000,00632R,5.4202,5.4209,5.4204,5.42,5.43,5.42,17239,17757,83
2023-02-22,09:11:58.167000,00878,16.9021,16.9353,16.9278,16.97,16.98,16.98,3660,1136,108
2023-02-22,09:12:03.180000,00632R,5.421,5.4219,5.421,5.42,5.43,5.42,17729,15803,509
2023-02-22,09:12:03.180000,00878,16.902,16.9359,16.9241,16.97,16.98,16.98,3206,1615,632
2023-02-22,09:12:08.180000,00632R,5.4217,5.4225,5.422,5.42,5.43,5.42,22706,15300,15
2023-02-22,09:12:08.180000,00878,16.9008,16.9351,16.9119,16.97,16.98,16.98,3284,1485,130
2023-02-22,09:12:13.197000,00632R,5.4213,5.4219,5.4217,5.42,5.43,5.42,18204,15312,509
2023-02-22,09:12:13.197000,00878,16.9002,16.9325,16.9166,16.97,16.98,16.98,3255,996,168
2023-02-22,09:12:18.210000,00632R,5.422,5.4225,5.422,5.42,5.43,5.42,22656,15746,558
2023-02-22,09:12:18.210000,00878,16.9001,16.9317,16.9158,16.97,16.98,16.98,3402,1426,100
2023-02-22,09:12:23.227000,00632R,5.422,5.4225,5.422,5.42,5.43,5.42,23117,15747,533
2023-02-22,09:12:23.227000,00878,16.9001,16.9335,16.9192,16.97,16.98,16.98,3419,1222,264
2023-02-22,09:12:28.243000,00632R,5.422,5.423,5.4223,5.42,5.43,5.42,23830,15790,509
2023-02-22,09:12:28.243000,00878,16.8987,16.932,16.9178,16.97,16.98,16.98,3461,1130,96
2023-02-22,09:12:33.257000,00632R,5.4213,5.4219,5.4217,5.42,5.43,5.42,16840,15832,513
2023-02-22,09:12:33.257000,00878,16.8988,16.9315,16.9197,16.97,16.98,16.98,3515,475,161
2023-02-22,09:12:38.273000,00632R,5.4205,5.4212,5.421,5.42,5.43,5.42,15848,17942,501
2023-02-22,09:12:38.273000,00878,16.8978,16.9308,16.9164,16.97,16.98,16.98,3541,724,260
2023-02-22,09:12:43.273000,00632R,5.4199,5.4204,5.4204,5.42,5.43,5.43,14849,19412,34
2023-02-22,09:12:43.273000,00878,16.9024,16.9354,16.9215,16.97,16.98,16.98,3650,385,346
2023-02-22,09:12:48.290000,00632R,5.4192,5.4201,5.4195,5.42,5.43,5.42,11979,19407,515
2023-02-22,09:12:48.290000,00878,16.9032,16.9377,16.9209,16.97,16.98,16.98,3754,108,278
2023-02-22,09:12:53.290000,00632R,5.4204,5.4209,5.4204,5.42,5.43,5.42,14260,19509,21
2023-02-22,09:12:53.290000,00878,16.9032,16.9363,16.9222,16.97,16.98,16.98,3809,483,124
2023-02-22,09:12:58.290000,00632R,5.4213,5.4222,5.4217,5.42,5.43,5.42,21764,17518,31
2023-02-22,09:12:58.290000,00878,16.903,16.9362,16.9222,16.97,16.98,16.98,3845,362,127
2023-02-22,09:13:03.290000,00632R,5.4204,5.4209,5.4204,5.42,5.43,5.42,13697,19528,602
2023-02-22,09:13:03.290000,00878,16.9038,16.9369,16.9218,16.97,16.98,16.98,3915,517,133
2023-02-22,09:13:08.307000,00632R,5.421,5.4215,5.421,5.42,5.43,5.42,13697,19579,1
2023-02-22,09:13:08.307000,00878,16.9037,16.9361,16.921,16.97,16.98,16.98,3973,429,93
2023-02-22,09:13:13.307000,00632R,5.4207,5.4215,5.4213,5.42,5.43,5.42,14146,19596,50
2023-02-22,09:13:13.307000,00878,16.9029,16.9367,16.9225,16.97,16.98,16.98,4035,798,168
2023-02-22,09:13:18.307000,00632R,5.4204,5.4209,5.4207,5.42,5.43,5.42,13496,19502,157
2023-02-22,09:13:18.307000,00878,16.9028,16.9347,16.9217,16.97,16.98,16.98,4096,687,120
2023-02-22,09:13:23.320000,00632R,5.4198,5.4206,5.4198,5.42,5.43,5.42,13336,19503,160
2023-02-22,09:13:23.320000,00878,16.9039,16.9356,16.9218,16.97,16.98,16.98,4175,1351,92
2023-02-22,09:13:28.337000,00632R,5.4198,5.4206,5.4204,5.42,5.43,5.42,13312,19620,34
2023-02-22,09:13:28.337000,00878,16.9053,16.9362,16.9233,16.97,16.98,16.98,4254,1230,123
2023-02-22,09:13:33.350000,00632R,5.4198,5.4203,5.4201,5.42,5.43,5.42,13148,19640,176
2023-02-22,09:13:33.350000,00878,16.9029,16.9377,16.9201,16.97,16.98,16.98,4318,1099,131
2023-02-22,09:13:38.350000,00632R,5.4198,5.4203,5.4198,5.42,5.43,5.42,13136,19628,27
2023-02-22,09:13:38.350000,00878,16.903,16.9377,16.9183,16.97,16.98,16.98,4386,1414,94
2023-02-22,09:13:43.367000,00632R,5.4195,5.42,5.4198,5.42,5.43,5.42,13239,19738,15
2023-02-22,09:13:43.367000,00878,16.903,16.9369,16.9149,16.97,16.98,16.98,4400,1491,126
2023-02-22,09:13:48.383000,00632R,5.4201,5.4209,5.4204,5.42,5.43,5.43,13229,19888,15
2023-02-22,09:13:48.383000,00878,16.9038,16.938,16.9139,16.97,16.98,16.98,4442,1463,87
2023-02-22,09:13:53.383000,00632R,5.4201,5.4206,5.4201,5.42,5.43,5.43,13328,19937,14
2023-02-22,09:13:53.383000,00878,16.9045,16.9393,16.9151,16.97,16.98,16.98,4546,1730,233
2023-02-22,09:13:58.383000,00632R,5.4198,5.4203,5.4195,5.42,5.43,5.42,13318,20031,10
2023-02-22,09:13:58.383000,00878,16.9053,16.9391,16.9164,16.97,16.98,16.98,4640,1546,174
2023-02-22,09:14:03.383000,00632R,5.418,5.4188,5.4188,5.42,5.43,5.42,7810,22702,521
2023-02-22,09:14:03.383000,00878,16.9047,16.9367,16.9147,16.97,16.98,16.98,4742,1431,134
2023-02-22,09:14:08.383000,00632R,5.4174,5.4179,5.4179,5.42,5.43,5.42,7640,22766,167
2023-02-22,09:14:08.383000,00878,16.9055,16.9368,16.9172,16.97,16.98,16.98,4806,885,146
2023-02-22,09:14:13.397000,00632R,5.4171,5.4179,5.4176,5.42,5.43,5.42,7175,22781,435
2023-02-22,09:14:13.397000,00878,16.9069,16.9382,16.9206,16.97,16.98,16.98,4844,755,130
2023-02-22,09:14:18.413000,00632R,5.4168,5.4176,5.4174,5.42,5.43,5.42,6938,22785,297
2023-02-22,09:14:18.413000,00878,16.9078,16.9386,16.9214,16.97,16.98,16.98,3890,1006,1167
2023-02-22,09:14:23.430000,00632R,5.4165,5.4173,5.4167,5.42,5.43,5.42,6470,22799,459
2023-02-22,09:14:23.430000,00878,16.9078,16.9399,16.9229,16.97,16.98,16.98,2932,923,1088
2023-02-22,09:14:28.430000,00632R,5.4174,5.4179,5.4174,5.42,5.43,5.42,6328,22839,162
2023-02-22,09:14:28.430000,00878,16.907,16.9398,16.9216,16.97,16.98,16.98,2960,854,119
2023-02-22,09:14:33.447000,00632R,5.4177,5.4185,5.418,5.42,5.43,5.42,6215,22791,179
2023-02-22,09:14:33.447000,00878,16.9069,16.9398,16.9223,16.97,16.98,16.98,3031,739,115
2023-02-22,09:14:38.447000,00632R,5.4162,5.4171,5.4166,5.42,5.43,5.42,6205,22807,10
2023-02-22,09:14:38.447000,00878,16.9082,16.9406,16.9256,16.97,16.98,16.98,3304,72,128
2023-02-22,09:14:43.460000,00632R,5.4159,5.4164,5.4164,5.42,5.43,5.42,6213,22795,31
2023-02-22,09:14:43.460000,00878,16.9089,16.9413,16.9248,16.97,16.98,16.98,3347,408,174
2023-02-22,09:14:48.477000,00632R,5.4159,5.4164,5.4161,5.42,5.43,5.42,6193,22801,20
2023-02-22,09:14:48.477000,00878,16.9097,16.9421,16.9264,16.98,16.99,16.97,5,1894,98
2023-02-22,09:14:53.493000,00632R,5.4153,5.4158,5.4152,5.42,5.43,5.42,6271,24314,43
2023-02-22,09:14:53.493000,00878,16.9114,16.943,16.9252,16.98,16.99,16.98,1,2093,126
2023-02-22,09:14:58.507000,00632R,5.4156,5.4164,5.4161,5.42,5.43,5.42,6269,24145,73
2023-02-22,09:14:58.507000,00878,16.9137,16.9446,16.9257,16.98,16.99,16.99,56,2092,12
2023-02-22,09:15:03.523000,00632R,5.4156,5.4161,5.4161,5.42,5.43,5.42,6265,24163,29
2023-02-22,09:15:03.523000,00878,16.9157,16.9472,16.9305,16.98,16.99,16.99,155,2082,28
2023-02-22,09:15:08.537000,00632R,5.4153,5.4161,5.4161,5.42,5.43,5.42,6262,24245,20
2023-02-22,09:15:08.537000,00878,16.9157,16.948,16.9312,16.98,16.99,16.99,328,2021,12
2023-02-22,09:15:13.553000,00632R,5.4153,5.4158,5.4155,5.42,5.43,5.43,6259,24237,36
2023-02-22,09:15:13.553000,00878,16.9168,16.9506,16.9299,16.98,16.99,16.99,454,1996,25
2023-02-22,09:15:18.553000,00632R,5.4156,5.4164,5.4158,5.42,5.43,5.42,6041,24092,310
2023-02-22,09:15:18.553000,00878,16.9176,16.9491,16.9303,16.98,16.99,16.99,582,2031,15
2023-02-22,09:15:23.553000,00632R,5.4159,5.4167,5.4167,5.42,5.43,5.42,6066,24102,10
2023-02-22,09:15:23.553000,00878,16.9175,16.9491,16.9348,16.98,16.99,16.99,689,1787,50
2023-02-22,09:15:28.553000,00632R,5.4156,5.4164,5.4161,5.42,5.43,5.42,5992,24160,101
2023-02-22,09:15:28.553000,00878,16.9176,16.9491,16.9325,16.98,16.99,16.99,780,1712,76
2023-02-22,09:15:33.570000,00632R,5.4156,5.4161,5.4158,5.42,5.43,5.42,5958,24119,90
2023-02-22,09:15:33.570000,00878,16.9191,16.9507,16.9359,16.98,16.99,16.99,897,1123,41
2023-02-22,09:15:38.570000,00632R,5.4153,5.4161,5.4158,5.42,5.43,5.42,5841,24124,127
2023-02-22,09:15:38.570000,00878,16.9191,16.9515,16.9367,16.98,16.99,16.99,1042,1101,22
2023-02-22,09:15:43.570000,00632R,5.4153,5.4158,5.4156,5.42,5.43,5.42,5827,24014,65
2023-02-22,09:15:43.570000,00878,16.9199,16.9515,16.9356,16.98,16.99,16.99,1149,1611,39
2023-02-22,09:15:48.570000,00632R,5.4156,5.4164,5.4156,5.42,5.43,5.42,6099,24004,38
2023-02-22,09:15:48.570000,00878,16.9171,16.9508,16.9368,16.98,16.99,16.99,1249,1071,51
2023-02-22,09:15:53.587000,00632R,5.4159,5.4167,5.4159,5.42,5.43,5.42,6088,24427,11
2023-02-22,09:15:53.587000,00878,16.9179,16.9515,16.939,16.98,16.99,16.99,1350,637,34
2023-02-22,09:15:58.587000,00632R,5.4156,5.4161,5.4159,5.42,5.43,5.42,6072,24435,16
2023-02-22,09:15:58.587000,00878,16.9195,16.9514,16.9379,16.98,16.99,16.99,1498,989,48
2023-02-22,09:16:03.587000,00632R,5.4138,5.4143,5.414,5.42,5.43,5.42,4510,23921,1470
2023-02-22,09:16:03.587000,00878,16.9196,16.9516,16.9383,16.98,16.99,16.99,1592,504,85
2023-02-22,09:16:08.600000,00632R,5.4111,5.4119,5.4119,5.41,5.42,5.42,18516,3908,4515
2023-02-22,09:16:08.600000,00878,16.9198,16.9518,16.9404,16.98,16.99,16.99,1708,398,58
2023-02-22,09:16:13.617000,00632R,5.4126,5.4134,5.4132,5.41,5.42,5.42,25502,4318,50
2023-02-22,09:16:13.617000,00878,16.9229,16.9556,16.9424,16.98,16.99,16.99,1792,264,138
2023-02-22,09:16:18.617000,00632R,5.4108,5.4116,5.411,5.41,5.42,5.42,18017,8203,74
2023-02-22,09:16:18.617000,00878,16.9278,16.9632,16.9469,16.98,16.99,16.99,1894,172,113
2023-02-22,09:16:23.630000,00632R,5.4103,5.411,5.4108,5.41,5.42,5.42,17029,9216,20
2023-02-22,09:16:23.630000,00878,16.9327,16.9669,16.9504,16.98,16.99,16.99,2265,67,105
2023-02-22,09:16:28.630000,00632R,5.4103,5.4113,5.4111,5.41,5.42,5.42,17029,9211,15
2023-02-22,09:16:28.630000,00878,16.935,16.969,16.9519,16.99,17.0,17.0,93,1237,70
2023-02-22,09:16:33.630000,00632R,5.4108,5.4116,5.4108,5.41,5.42,5.41,17515,9348,3
2023-02-22,09:16:33.630000,00878,16.9366,16.969,16.9517,16.99,17.0,17.0,215,1222,10
2023-02-22,09:16:38.647000,00632R,5.4087,5.4092,5.4095,5.41,5.42,5.41,5041,10361,0
2023-02-22,09:16:38.647000,00878,16.9368,16.9691,16.9535,16.99,17.0,17.0,427,1216,7
2023-02-22,09:16:43.663000,00632R,5.409,5.4095,5.4098,5.41,5.42,5.42,5521,10388,3
2023-02-22,09:16:43.663000,00878,16.9361,16.9684,16.9572,16.99,17.0,17.0,463,440,23
2023-02-22,09:16:48.663000,00632R,5.4093,5.4102,5.4095,5.41,5.42,5.41,5415,10391,123
2023-02-22,09:16:48.663000,00878,16.936,16.9684,16.9555,16.99,17.0,17.0,535,389,52
2023-02-22,09:16:53.677000,00632R,5.4114,5.4119,5.4114,5.41,5.42,5.41,12903,8245,1
2023-02-22,09:16:53.677000,00878,16.9366,16.97,16.9511,16.99,17.0,17.0,644,217,172
2023-02-22,09:16:58.693000,00632R,5.4114,5.4119,5.4117,5.41,5.42,5.42,13088,8542,31
2023-02-22,09:16:58.693000,00878,16.9376,16.971,16.9512,16.99,17.0,17.0,718,154,57
2023-02-22,09:17:03.710000,00632R,5.412,5.4128,5.4126,5.41,5.42,5.42,25563,6079,0
2023-02-22,09:17:03.710000,00878,16.9366,16.971,16.951,16.99,17.0,17.0,760,102,112
2023-02-22,09:17:08.710000,00632R,5.4124,5.4131,5.4129,5.41,5.42,5.41,25573,6538,31
2023-02-22,09:17:08.710000,00878,16.9376,16.9696,16.9546,16.99,17.0,17.0,800,7,53
2023-02-22,09:17:13.727000,00632R,5.4117,5.4122,5.4122,5.41,5.42,5.42,25579,6526,30
2023-02-22,09:17:13.727000,00878,16.937,16.9699,16.955,16.99,17.0,17.0,839,47,44
2023-02-22,09:17:18.727000,00632R,5.4105,5.411,5.4107,5.41,5.42,5.42,17605,9684,90
2023-02-22,09:17:18.727000,00878,16.9381,16.9689,16.9547,17.0,17.01,17.0,32,1556,4
2023-02-22,09:17:23.727000,00632R,5.4102,5.411,5.4107,5.41,5.42,5.42,17555,9686,4
2023-02-22,09:17:23.727000,00878,16.9371,16.9689,16.952,17.0,17.01,17.0,33,1556,63
2023-02-22,09:17:28.740000,00632R,5.4105,5.4113,5.411,5.41,5.42,5.41,17939,10235,118
2023-02-22,09:17:28.740000,00878,16.9379,16.9706,16.9532,17.0,17.01,17.01,109,1055,14
2023-02-22,09:17:33.757000,00632R,5.4105,5.4113,5.4113,5.41,5.42,5.42,17460,10432,10
2023-02-22,09:17:33.757000,00878,16.9377,16.9694,16.9513,17.0,17.01,17.01,31,1553,127
2023-02-22,09:17:38.770000,00632R,5.4108,5.4116,5.4116,5.41,5.42,5.42,17470,10453,0
2023-02-22,09:17:38.770000,00878,16.9385,16.9702,16.9514,17.0,17.01,17.01,121,1050,4
2023-02-22,09:17:43.787000,00632R,5.4108,5.4113,5.4108,5.41,5.42,5.42,17969,11011,0
2023-02-22,09:17:43.787000,00878,16.9385,16.9702,16.9519,17.0,17.01,17.01,163,1047,4
2023-02-22,09:17:48.787000,00632R,5.4111,5.4119,5.4117,5.41,5.42,5.42,17997,9171,0
2023-02-22,09:17:48.787000,00878,16.9382,16.9691,16.9517,17.0,17.01,17.01,182,1469,117
2023-02-22,09:17:53.803000,00632R,5.4105,5.4113,5.4111,5.41,5.42,5.42,17527,11192,91
2023-02-22,09:17:53.803000,00878,16.9383,16.9691,16.9535,17.0,17.01,17.0,185,1433,117
2023-02-22,09:17:58.803000,00632R,5.4096,5.4105,5.4102,5.41,5.42,5.41,17548,11207,4
2023-02-22,09:17:58.803000,00878,16.9389,16.9698,16.9559,17.0,17.01,17.01,258,985,21
2023-02-22,09:18:03.803000,00632R,5.4108,5.4113,5.4105,5.41,5.42,5.41,18047,11323,0
2023-02-22,09:18:03.803000,00878,16.9389,16.9697,16.9576,17.0,17.01,17.01,283,1434,63
2023-02-22,09:18:08.817000,00632R,5.4105,5.4113,5.4108,5.41,5.42,5.41,17553,11545,5
2023-02-22,09:18:08.817000,00878,16.9361,16.9697,16.9513,17.0,17.01,17.01,63,1378,355
2023-02-22,09:18:13.817000,00632R,5.4096,5.4107,5.4102,5.41,5.42,5.41,17550,11560,3
2023-02-22,09:18:13.817000,00878,16.9367,16.9711,16.9519,17.0,17.01,17.01,157,1374,6
2023-02-22,09:18:18.817000,00632R,5.4096,5.4104,5.4102,5.41,5.42,5.41,17581,11560,2
2023-02-22,09:18:18.817000,00878,16.9389,16.9732,16.9531,17.0,17.01,17.01,231,393,84
2023-02-22,09:18:23.817000,00632R,5.41,5.4107,5.4105,5.41,5.42,5.41,17581,11592,0
2023-02-22,09:18:23.817000,00878,16.9382,16.974,16.9542,17.0,17.01,17.01,336,1331,12
2023-02-22,09:18:28.833000,00632R,5.4108,5.4116,5.4114,5.41,5.42,5.41,17580,11592,2
2023-02-22,09:18:28.833000,00878,16.938,16.9699,16.9549,17.0,17.01,17.0,393,1261,28
2023-02-22,09:18:33.833000,00632R,5.4105,5.4113,5.4111,5.41,5.42,5.41,17584,11547,56
2023-02-22,09:18:33.833000,00878,16.938,16.9717,16.9552,17.0,17.01,17.01,444,748,15
2023-02-22,09:18:38.833000,00632R,5.4117,5.4125,5.4117,5.41,5.42,5.41,24567,9586,499
2023-02-22,09:18:38.833000,00878,16.9357,16.9691,16.9517,17.0,17.01,17.01,648,1299,9
2023-02-22,09:18:43.833000,00632R,5.4126,5.4134,5.4127,5.41,5.42,5.42,24559,9567,22
2023-02-22,09:18:43.833000,00878,16.9337,16.966,16.9545,17.0,17.01,17.01,744,1780,18
2023-02-22,09:18:48.833000,00632R,5.4132,5.4137,5.4133,5.41,5.42,5.41,25502,8257,60
2023-02-22,09:18:48.833000,00878,16.9326,16.9677,16.95,17.0,17.01,17.0,826,1741,8
2023-02-22,09:18:53.850000,00632R,5.4117,5.4128,5.412,5.41,5.42,5.42,25532,8189,71
2023-02-22,09:18:53.850000,00878,16.9323,16.9667,16.9524,17.0,17.01,17.01,870,1165,78
2023-02-22,09:18:58.850000,00632R,5.4122,5.4128,5.412,5.41,5.42,5.42,25533,8220,7
2023-02-22,09:18:58.850000,00878,16.9323,16.965,16.9509,17.0,17.01,17.0,817,1367,201
2023-02-22,09:19:03.850000,00632R,5.4111,5.4118,5.4117,5.41,5.42,5.42,18051,9716,0
2023-02-22,09:19:03.850000,00878,16.9317,16.9643,16.9375,17.0,17.01,17.01,1,1301,907
2023-02-22,09:19:08.867000,00632R,5.4117,5.4128,5.4119,5.41,5.42,5.42,25042,9601,19
2023-02-22,09:19:08.867000,00878,16.9316,16.966,16.9436,17.0,17.01,17.0,49,1300,4
2023-02-22,09:19:13.863000,00632R,5.4129,5.4134,5.4132,5.41,5.42,5.42,26040,8585,73
2023-02-22,09:19:13.863000,00878,16.9323,16.9667,16.9476,17.0,17.01,17.01,87,1966,83
2023-02-22,09:19:18.880000,00632R,5.4129,5.4134,5.4132,5.41,5.42,5.42,26044,8592,30
2023-02-22,09:19:18.880000,00878,16.9317,16.9678,16.9479,17.0,17.01,17.0,253,1965,2
2023-02-22,09:19:23.897000,00632R,5.4126,5.4131,5.4129,5.41,5.42,5.42,26044,8634,0
2023-02-22,09:19:23.897000,00878,16.9323,16.9662,16.9499,17.0,17.01,17.01,417,1465,3
2023-02-22,09:19:28.910000,00632R,5.4138,5.4143,5.4141,5.41,5.42,5.42,26055,7788,1
2023-02-22,09:19:28.910000,00878,16.9308,16.9653,16.9463,17.0,17.01,17.0,492,2008,7
2023-02-22,09:19:33.927000,00632R,5.4141,5.4152,5.4146,5.41,5.42,5.42,27053,6705,18
2023-02-22,09:19:33.927000,00878,16.9308,16.9666,16.9481,17.0,17.01,17.01,587,1991,27
2023-02-22,09:19:38.927000,00632R,5.415,5.4155,5.415,5.41,5.42,5.42,27258,5478,120
2023-02-22,09:19:38.927000,00878,16.9286,16.9627,16.9519,17.0,17.01,17.01,629,2262,12
2023-02-22,09:19:43.943000,00632R,5.4141,5.4152,5.4143,5.41,5.42,5.42,27688,6195,98
2023-02-22,09:19:43.943000,00878,16.9293,16.9628,16.9513,17.0,17.01,17.01,700,1969,14
2023-02-22,09:19:48.943000,00632R,5.4153,5.4158,5.4153,5.41,5.42,5.42,27748,3876,3
2023-02-22,09:19:48.943000,00878,16.9301,16.9642,16.948,17.0,17.01,17.01,826,2244,13
2023-02-22,09:19:53.943000,00632R,5.415,5.4155,5.415,5.41,5.42,5.42,27748,3893,3
2023-02-22,09:19:53.943000,00878,16.9301,16.9635,16.9473,17.0,17.01,17.01,912,2230,14
2023-02-22,09:19:58.943000,00632R,5.4146,5.4152,5.415,5.41,5.42,5.42,27753,4747,0
2023-02-22,09:19:58.943000,00878,16.9301,16.9636,16.948,17.0,17.01,17.01,929,1903,47
2023-02-22,09:20:03.943000,00632R,5.4138,5.4149,5.4143,5.41,5.42,5.42,27753,4708,7
2023-02-22,09:20:03.943000,00878,16.9302,16.9636,16.949,17.0,17.01,17.01,958,1811,42
2023-02-22,09:20:08.943000,00632R,5.4132,5.414,5.4134,5.41,5.42,5.42,28123,4754,40
2023-02-22,09:20:08.943000,00878,16.9309,16.9636,16.9489,17.0,17.01,17.01,1054,1850,11
2023-02-22,09:20:13.957000,00632R,5.414,5.4145,5.414,5.41,5.42,5.42,28123,4844,20
2023-02-22,09:20:13.957000,00878,16.9309,16.9636,16.9512,17.0,17.01,17.01,1117,1376,15
2023-02-22,09:20:18.957000,00632R,5.4132,5.4137,5.4134,5.41,5.42,5.42,28124,5168,20
2023-02-22,09:20:18.957000,00878,16.9322,16.9638,16.9519,17.0,17.01,17.01,1141,1380,8
2023-02-22,09:20:23.973000,00632R,5.4122,5.4128,5.4122,5.41,5.42,5.42,28124,6019,35
2023-02-22,09:20:23.973000,00878,16.9331,16.9673,16.9519,17.0,17.01,17.01,1193,1320,10
2023-02-22,09:20:28.990000,00632R,5.4117,5.4125,5.4122,5.41,5.42,5.42,28128,6472,60
2023-02-22,09:20:28.990000,00878,16.9317,16.9665,16.9519,17.0,17.01,17.01,1232,1268,52
2023-02-22,09:20:33.990000,00632R,5.4111,5.4121,5.4116,5.41,5.42,5.42,21252,8259,11
2023-02-22,09:20:33.990000,00878,16.9325,16.9674,16.9529,17.0,17.01,17.0,1272,1271,28
2023-02-22,09:20:39.003000,00632R,5.4114,5.4125,5.4119,5.41,5.42,5.42,28238,8262,0
2023-02-22,09:20:39.003000,00878,16.9355,16.9682,16.9525,17.0,17.01,17.01,1303,1250,21
2023-02-22,09:20:44.020000,00632R,5.4126,5.4131,5.4126,5.41,5.42,5.42,28243,8352,5
2023-02-22,09:20:44.020000,00878,16.9354,16.9681,16.9533,17.0,17.01,17.01,1351,1192,64
2023-02-22,09:20:49.037000,00632R,5.4126,5.4134,5.4129,5.41,5.42,5.42,28244,8114,52
2023-02-22,09:20:49.037000,00878,16.9362,16.9681,16.9532,17.0,17.01,17.01,1385,1189,14
2023-02-22,09:20:54.037000,00632R,5.4129,5.4137,5.4132,5.41,5.42,5.42,28281,8046,68
2023-02-22,09:20:54.037000,00878,16.9361,16.9681,16.9532,17.0,17.01,17.01,1446,1222,29
2023-02-22,09:20:59.037000,00632R,5.4122,5.4131,5.4129,5.41,5.42,5.42,28281,8799,0
